3.953018,-2.657368,0.966952
3.953018,-2.657368,0.966952
4.241789,-3.001224,0.9913161
4.147807,-0.703227,0.9664244
-4.121933,-1.265498,0.6882825
2.158145,1.426248,0.8706647
-0.2772291,2.568382,0.845236
2.653349,-1.758031,0.8757887
2.653349,-1.758031,0.8757887
3.28452,1.400996,0.931304
1.505177,3.272691,0.9026076
2.824554,0.961525,0.8903085
1.15759,1.884282,0.8354626
3.385486,-0.9099345,0.9424372
3.175959,0.1557689,0.9206333
4.744606,0.15732,0.9996339
2.102263,-2.129228,0.8634487
1.73139,-1.408002,0.845979
3.683854,-3.939081,0.9915233
1.237249,-4.323802,0.8918384
3.683854,-3.939081,0.9915233
-0.9034441,0.4304452,0.7205201
2.29638,-2.626736,0.8939627
4.788002,-0.9338813,0.9887512
0.8656704,-2.372828,0.81374
2.232971,-1.749722,0.8834422
2.232971,-1.749722,0.8834422
3.852463,-0.6605,0.9438328
-0.7488022,-2.341733,0.73058
0.5820684,-4.015146,0.8482783
0.9832261,-0.5367918,0.7837511
3.759817,-0.7054133,0.9530578
3.782247,-3.76342,0.99884
1.621894,-0.3722458,0.8183084
4.184585,-0.2472157,0.9699287
0.8454685,-3.212437,0.8333149
0.5439372,2.105515,0.811313
0.5852549,2.370672,0.8224729
0.05380774,-0.5556626,0.734157
2.690646,-2.613874,0.9136648
3.091621,-3.059678,0.9396513
1.6575,-1.141618,0.8491058
-1.077693,-0.641623,0.6967176
-1.390935,-0.2192621,0.6580909
1.6575,-1.141618,0.8491058
-3.405315,0.3813295,0.9825889
0.7804332,0.5976944,0.7822168
2.962524,-3.965168,0.9570419
0.8944037,-4.769793,0.8886538
2.340878,-3.627195,0.9058058
1.109266,0.3850765,0.8127288
1.109266,0.3850765,0.8127288
1.866953,3.983517,0.9526005
3.498217,2.007587,0.9431578
2.403073,-1.385916,0.8672734
2.403073,-1.385916,0.8672734
2.546583,0.9799652,0.8872687
2.494362,-2.596555,0.8979086
2.18041,-3.091849,0.8929991
-0.7271552,0.1767282,0.7152309
1.143836,-2.418036,0.8248831
2.821516,2.859684,0.9314817
-3.384697,-0.0634594,0.7285706
4.63553,-1.790581,0.9882533
-0.8136251,-3.157249,0.767015
3.447297,-4.966694,0.999492
1.591417,1.635494,0.8460357
-4.262509,-0.5853696,0.9287565
0.843369,-1.160479,0.8078223
4.375835,2.474804,0.9982985
1.175611,-0.6195788,0.8217776
2.920416,1.602841,0.9053769
-0.6648867,1.711365,0.7852458
2.023093,-4.718132,0.9271123
1.267051,3.058659,0.8885082
4.394957,1.137238,0.9961618
4.217622,0.1201444,0.9800636
1.770276,4.322104,0.9692605
1.770276,4.322104,0.9692605
3.316502,3.064077,0.981559
0.775892,-3.171373,0.8337077
-3.737527,-0.1938133,0.7941229
4.131313,-3.014635,0.9994327
1.310429,0.2477021,0.7994578
2.710483,-2.309114,0.9152791
2.710483,-2.309114,0.9152791
1.977129,1.454415,0.8529652
0.8754618,-0.3665023,0.7955795
1.825287,-2.193124,0.8612804
2.753605,-3.915802,0.9343392
2.587497,-2.720014,0.9114339
0.9008932,1.384404,0.8147067
3.662074,2.696812,0.976392
-0.3759124,-1.713583,0.7308449
2.769504,-2.863247,0.9033872
0.6154673,-2.183042,0.796055
2.931663,2.88604,0.9331119
3.034999,-4.707363,0.9735134
3.064155,-2.143344,0.9078529
2.921244,0.029778,0.9093577
4.31363,-0.2265697,0.9732007
4.110879,2.853339,0.9958634
3.086516,0.137208,0.8911053
-4.368334,-1.552798,0.7188425
3.289692,2.187019,0.9545342
2.058168,-1.545729,0.861376
3.289692,2.187019,0.9545342
0.4066675,-2.924471,0.8021924
2.176776,1.779836,0.871888
2.176776,1.779836,0.871888
3.336884,-3.262009,0.9557086
3.571636,-0.974844,0.9471806
-0.458463,-1.518007,0.727138
1.108413,-4.509524,0.8866608
-1.184096,0.05862045,0.6746475
0.2113633,-0.808918,0.7549921
-0.4857669,0.7723932,0.7321397
0.962527,-1.041267,0.7984934
4.28222,-2.118204,0.9852349
-0.5901203,1.405187,0.7653177
3.487616,0.006216049,0.9262636
3.570138,0.02462435,0.9394782
2.999002,-1.540602,0.9203263
2.999002,-1.540602,0.9203263
-0.9399743,0.5683298,0.7244061
0.1464224,0.9766312,0.777472
3.243598,-1.82618,0.9438903
-0.9485202,-0.5573444,0.6679141
3.192368,3.268734,0.9709058
0.6591625,-2.289091,0.7880592
2.947474,-3.241556,0.9186129
-0.1627669,-2.227466,0.7582397
0.5396833,-2.880587,0.8018417
1.097442,2.352873,0.862625
2.576329,-1.82309,0.8937913
4.043626,-1.168163,0.9582677
3.465199,-4.404868,0.9933774
3.81071,-3.957659,0.9849207
2.655676,-2.647809,0.9142066
0.7476046,-0.9960608,0.7844691
-1.18673,-1.121668,0.6960938
3.114001,-0.8145552,0.9294174
3.396319,2.92959,0.9803326
1.500419,-1.687667,0.8347936
3.249236,-2.848238,0.9329578
4.513174,1.156754,0.9794769
2.786236,-3.843214,0.9366651
2.786236,-3.843214,0.9366651
-0.9677465,0.5257158,0.7118928
2.380907,0.2248197,0.8722183
3.32854,0.5327897,0.9333569
2.280077,-2.561015,0.8958069
-0.3936977,-0.638556,0.7337108
0.9906518,-3.537015,0.8556627
0.9906518,-3.537015,0.8556627
0.03747296,0.04752684,0.7492507
-0.0642736,0.8821087,0.7521112
2.697209,-1.213241,0.8845413
1.531573,-3.245926,0.8759497
3.09456,-2.650027,0.9298404
2.886537,-2.760921,0.9121774
2.886537,-2.760921,0.9121774
0.4109645,1.236529,0.7920179
-0.5540175,-4.296311,0.8285957
2.397531,3.532989,0.9473024
0.9951091,1.456847,0.811719
2.364316,-2.889595,0.9069619
2.413329,0.4549761,0.8666692
-0.912909,-0.4201217,0.8244808
1.993362,0.5341382,0.8592387
4.746278,0.3538756,0.9781728
2.324704,2.280354,0.8925488
0.7862277,-0.8929591,0.778981
3.043671,0.5922513,0.9181993
3.043671,0.5922513,0.9181993
4.407218,-2.541204,0.9869905
-0.110476,-0.6419559,0.7368178
3.32708,0.1733298,0.9206821
-4.10961,-0.4296069,0.9393503
3.885658,3.757091,0.9971259
1.649453,-1.351581,0.8179675
3.925473,0.6680269,0.9545053
1.447793,-0.9838753,0.8224119
-4.884605,-1.05848,0.9863097
-4.206225,-2.572267,0.8872617
-0.5684903,-0.3097982,0.7265238
4.274039,0.8637924,0.9751324
2.270569,-3.006268,0.8809295
2.270569,-3.006268,0.8809295
0.3024988,1.536891,0.8052217
-2.323936,-0.2025919,0.6893531
0.1697164,0.1332479,0.7562943
3.804226,0.539176,0.9456179
-0.2191725,-0.7776122,0.7457467
3.663536,-3.195501,0.9581116
2.058728,-0.9252744,0.8445958
4.72741,-0.7664962,0.9997486
3.528592,-2.248433,0.9479856
1.442195,1.976781,0.8588609
-0.7153351,1.237143,0.7457225
-0.7153351,1.237143,0.7457225
3.096521,-0.9175854,0.9124162
3.223618,-1.55086,0.927632
2.191787,1.303253,0.8638299
1.461985,2.534239,0.8710127
2.412783,-3.38476,0.9033577
1.593318,-1.925976,0.8524831
-0.1285405,0.6278701,0.7284863
3.990066,2.466512,0.9728684
3.990066,2.466512,0.9728684
-0.07927752,-1.696282,0.7453458
3.32784,3.955565,0.9951493
3.551799,-1.413701,0.9339769
0.9120262,-4.184334,0.8662412
3.099301,1.947918,0.9217325
-4.876214,-1.222426,0.9032139
0.2447636,-1.32646,0.7617443
1.196046,-0.03615189,0.7818637
1.123009,1.516266,0.8270353
-4.426003,-1.150434,0.754543
3.33744,-2.185196,0.9110409
3.329996,2.467061,0.9619054
-0.9471118,-0.7103686,0.6998928
-0.9471118,-0.7103686,0.6998928
3.844841,2.428361,0.9493157
3.414214,-0.8977585,0.9352713
3.264008,0.3334885,0.9174195
3.541194,2.403536,0.9731109
0.6494944,0.9425397,0.7899871
4.858489,-0.2561588,0.988157
0.1082766,-2.664646,0.7829071
0.1082766,-2.664646,0.7829071
0.1082766,-2.664646,0.7829071
1.372912,-0.2280502,0.8281038
3.126006,3.82478,0.9737588
1.880982,2.356523,0.8807289
1.759672,-0.1691799,0.8279526
0.4617527,2.307861,0.8272744
1.543061,3.244518,0.8933862
0.4617527,2.307861,0.8272744
1.836245,2.514842,0.8904377
2.986544,3.893864,0.972944
0.09683824,1.234538,0.7693167
2.454649,-4.062129,0.9333597
0.2212086,-2.801014,0.790693
2.884161,-0.6920166,0.8876645
0.4797816,-3.906742,0.8435373
3.315278,-0.7102351,0.9338968
3.315278,-0.7102351,0.9338968
-3.972989,-0.6805677,0.7680829
2.425834,-0.5984001,0.8721005
3.814259,2.541101,0.9631966
-2.408224,-2.746039,0.7022441
2.305326,-3.711991,0.9314143
0.76248,-4.805952,0.891021
0.1269679,-0.4380016,0.7457388
3.516943,1.477581,0.9355028
0.5403206,0.1334114,0.7661912
3.690418,2.242702,0.9793766
3.011617,-1.037678,0.9111679
3.109965,-2.243166,0.9166093
1.550415,3.011475,0.8903753
0.3245773,-0.8956389,0.7643092
0.3245773,-0.8956389,0.7643092
0.7674263,2.692245,0.8599305
0.4959211,-0.3304238,0.754823
3.417817,-0.7630105,0.9285076
3.324668,0.3153853,0.9037925
-0.9632933,0.1558642,0.7089981
2.932451,3.782897,0.9692706
0.2357562,-3.468174,0.8121577
3.347178,-1.468883,0.9222546
0.703486,0.0583024,0.7859089
-0.2355323,-0.9513311,0.7425489
0.6263893,2.415438,0.83958
0.6263893,2.415438,0.83958
-0.2355323,-0.9513311,0.7425489
0.6263893,2.415438,0.83958
2.62831,-3.070148,0.9138484
0.9068046,-0.41184,0.779441
-0.07594037,0.8058004,0.7541089
1.583874,1.791314,0.8555231
4.156836,-0.3748341,0.9622765
-2.847349,-0.06813478,0.8525981
1.293573,-1.376748,0.83545
1.82653,1.210336,0.8673181
1.153064,1.306871,0.8321433
2.19829,-1.656641,0.867982
3.817668,1.49189,0.9723231
1.898157,1.398972,0.8752301
0.4475434,1.611875,0.8083034
-4.310316,-4.156317,0.8843555
3.965129,-0.4482956,0.9535016
1.89674,-0.1189308,0.8446505
1.273826,1.926864,0.850563
1.273826,1.926864,0.850563
-4.988382,-1.810968,0.7643521
0.6573255,-4.95653,0.8883548
2.291207,1.115978,0.8778043
2.487612,-2.967142,0.9027298
2.403605,1.785482,0.9056345
2.403605,1.785482,0.9056345
0.4475775,-4.494968,0.8673267
1.655723,1.983324,0.8574976
1.985617,-1.559856,0.8438387
-4.799088,-1.525491,0.9702566
1.403978,1.794924,0.8454405
2.598785,1.660746,0.9049016
-0.5672262,-0.3314357,0.7241993
3.639805,2.471555,0.9559454
3.351618,0.8980961,0.9366062
2.886977,3.051518,0.9412781
2.839928,3.22247,0.9469535
-0.9885423,-0.9400802,0.7053177
4.763492,0.1951294,0.9831777
1.19422,3.47971,0.902523
3.473549,-0.5549269,0.9074131
3.473549,-0.5549269,0.9074131
3.933416,-0.958889,0.9521384
1.642609,2.692747,0.8885779
-0.6166334,0.4134507,0.735171
-0.9613578,-0.4989119,0.6983324
4.098478,-1.933241,0.9675158
1.753465,4.166569,0.958873
3.161372,-2.656981,0.9260541
2.173446,-0.3828712,0.8694488
4.380437,-0.3993387,0.993012
2.914788,1.934416,0.9371645
2.522692,-3.480053,0.9297253
2.522692,-3.480053,0.9297253
3.73176,1.48107,0.9691114
-0.8171682,1.012799,0.7375512
-0.8171682,1.012799,0.7375512
3.867731,-0.116529,0.9475631
-3.989321,-0.2708621,0.923144
2.222117,2.03572,0.8814875
2.222117,2.03572,0.8814875
0.3085387,0.5252533,0.7624525
0.3702643,1.830704,0.8087547
0.3702643,1.830704,0.8087547
1.804518,1.233994,0.8439826
-1.750303,-0.1011701,0.6690301
0.4220686,-0.6501226,0.7742342
3.948449,2.271144,0.9662094
3.218693,2.992536,0.9586444
4.205592,-0.07795048,0.9501715
1.900245,0.9822841,0.8491052
2.195262,-0.2833648,0.8428776
3.069604,-0.1786847,0.9097445
3.030593,0.7194118,0.9200805
0.5458701,0.2005939,0.8013461
3.512777,4.10545,0.9961125
2.038143,3.22983,0.9186219
4.915592,-0.4166098,0.9970762
1.424968,-1.844861,0.8402902
1.685041,-2.395127,0.8672787
1.685041,-2.395127,0.8672787
2.411231,-0.2087231,0.873073
2.718894,-2.472646,0.9095125
3.722216,-2.966628,0.9674852
-4.458478,-3.360989,0.8672763
-0.622061,-4.063863,0.8116658
-0.622061,-4.063863,0.8116658
1.539119,0.3106804,0.833651
4.867226,-0.3490109,0.9986145
3.635103,-3.610989,0.9726956
4.834193,-1.605251,0.9906506
2.181931,0.4590983,0.8721656
1.008126,-1.614458,0.8145631
4.23369,-1.595785,0.9650472
4.012577,1.044119,0.9623466
1.284807,-0.6595869,0.8278517
1.164629,0.8208375,0.809971
4.513497,-1.131359,0.9876952
-0.6657705,-0.8072572,0.7212694
1.263753,-1.070188,0.812398
0.7380085,0.3355079,0.7931697
-0.8795207,-4.328662,0.8220922
-0.8795207,-4.328662,0.8220922
0.343704,1.516158,0.800266
0.343704,1.516158,0.800266
2.518395,-0.4812331,0.8939574
0.6645231,-0.9584503,0.7781221
3.166874,1.948243,0.9305907
0.3924174,1.73912,0.7996875
0.2373612,2.307745,0.8287974
0.2373612,2.307745,0.8287974
-0.2732899,-2.003054,0.7390385
-0.6106133,0.4215236,0.7357976
-0.1293797,-3.134861,0.7916232
-0.1293797,-3.134861,0.7916232
3.244033,1.413906,0.9426444
3.019139,2.483855,0.9377475
2.095737,3.527684,0.9228543
4.634197,-0.2875309,0.9868184
1.933959,3.960613,0.9466019
3.496278,0.5470605,0.9549744
-2.830932,-2.449787,0.7087129
0.1169312,-2.517451,0.7740934
4.898295,1.178725,0.9918635
0.925585,-0.9261627,0.7881153
1.483881,-1.503636,0.8394035
1.483881,-1.503636,0.8394035
4.339957,2.786359,0.9806522
0.6327083,-2.285243,0.8007746
0.6327083,-2.285243,0.8007746
4.910069,1.597948,0.9907026
4.049022,3.220921,0.9973458
3.106174,2.033505,0.91507
3.883414,-1.472802,0.955174
3.40524,-3.685453,0.9578925
-0.2408497,-2.625069,0.7641461
3.32565,-0.8354859,0.9175918
1.007262,1.40471,0.8347297
0.858592,-1.838747,0.8080225
1.375659,-1.809942,0.8120939
0.858592,-1.838747,0.8080225
-4.986231,-1.254723,0.9126815
4.628938,-0.008113861,0.9980285
2.721385,-1.236226,0.8755929
2.086888,0.2378387,0.8537617
-0.9861951,-1.314383,0.6955229
3.567487,-0.172308,0.9224983
1.024759,-4.822872,0.9000338
1.424827,-1.850152,0.8366991
1.041306,0.3555198,0.8029866
4.220492,-2.697507,0.9734137
0.9060481,3.547477,0.9109028
3.494655,-2.015435,0.9260457
2.596769,-0.8321838,0.8881074
1.85962,-1.54314,0.8648944
0.7306325,-2.018911,0.7904816
0.05194831,0.5508046,0.7599359
0.05194831,0.5508046,0.7599359
2.420022,2.08151,0.88867
2.210031,-2.828131,0.8887832
3.677362,-0.3317089,0.9317499
2.131073,-1.991693,0.8814538
-3.116742,0.4834075,0.8683863
4.183198,-0.5705791,0.9632254
1.374134,-0.218472,0.8218974
2.899884,0.1933842,0.9077942
3.06315,1.749155,0.9117658
3.814244,2.663164,0.9678625
2.690212,2.748013,0.9407763
0.916579,0.2401848,0.8025146
2.612922,3.377824,0.9371435
2.388299,-1.638448,0.8768486
4.154191,-2.423006,0.9965641
2.289263,0.4461999,0.8547906
-0.1470246,-3.649398,0.8110645
0.3635662,-2.40107,0.7922011
-3.783955,-0.2161007,0.9182159
